rank,name,class,spec,hero_spec,amount,duration,ilvl,server,guild,trinket_1,trinket_2,report,fight_id
39,Shóutlock,Warlock,Destruction,Diabolist,13149660.338274,301235,729,Twisting Nether,Mental Apocalypse,Azhiccaran Parapodia,Diamantine Voidcore,q9HhgPnTb61waWDv,27
40,Gooseyfer,Warlock,Destruction,Diabolist,13127458.122576,301690,729,Kazzak,Dont Heal Phase One,Astral Antenna,Diamantine Voidcore,jBGZc6xRfFCkbHar,19
41,Lugway,Warlock,Destruction,Diabolist,13123272.333861,302713,729,Archimonde,The Amazing Zoo,Azhiccaran Parapodia,Diamantine Voidcore,gwtkyzdQfNLWCvT3,65
42,Saylokk,Warlock,Destruction,Diabolist,13122927.528846,294324,729,Kazzak,,Astral Antenna,Diamantine Voidcore,Aab8TWNp7hJZvkYr,8
43,Steezkasvin,Warlock,Destruction,Diabolist,13120644.083476,313478,729,Silvermoon,Санаторий,Diamantine Voidcore,Azhiccaran Parapodia,rw317jXdxDVaWpT6,28
44,Edenwl,Warlock,Destruction,Diabolist,13119816.01701,367322,729,Hyjal,Suspicion,Azhiccaran Parapodia,Diamantine Voidcore,kmzpQ9fnMd1Y4xVj,34
45,Snooze,Evoker,Augmentation,Scalecommander,13091009.424348,281611,728,Zirkel des Cenarius,Schwingen des Phoenix,Diamantine Voidcore,Lily of the Eternal Weave,WkZVB3X1p8GQYhdg,24
46,Cthuulu,Warlock,Destruction,Diabolist,13090847.710518,300592,729,Hyjal,Zênith,Diamantine Voidcore,Azhiccaran Parapodia,pFYj7ZC1MDJWvhzN,31
47,Idarani,Warlock,Destruction,Diabolist,13090698.226271,366967,729,Twisting Nether,WatchYourFeet,Diamantine Voidcore,Azhiccaran Parapodia,hvJdb1WZKpw7R8XP,38
48,Deekri,Warlock,Destruction,Diabolist,13075680.286188,298126,729,Draenor,Retired Extremely Bad,Diamantine Voidcore,Azhiccaran Parapodia,vZzgpykCVL6RMxKN,23
49,Ignitethesky,Mage,Fire,Spellslinger,13061545.606639,316193,729,Draenor,Advance,Azhiccaran Parapodia,Diamantine Voidcore,fn8tp3YXqyKbm6Cv,28
50,Mortaremix,Hunter,Marksmanship,Dark Ranger,13053212.738175,336202,728,Ragnaros,Midnight,Unyielding Netherprism,Astral Antenna,cXKwbT6WVfNyQ9Yh,134
51,Cree,Warlock,Destruction,Diabolist,13033004.198948,356756,729,Blackrock,Unic,Azhiccaran Parapodia,Diamantine Voidcore,cNDwFm8vnfa7Mk23,46
52,Robinlock,Warlock,Destruction,Diabolist,13031729.647541,366000,729,Blackhand,Northern Sky,Azhiccaran Parapodia,Diamantine Voidcore,41f9h6pZtWDqrBNm,26
53,Rikuwl,Warlock,Destruction,Diabolist,13023979.662628,288287,729,Blackhand,Schwingen des Phoenix,Diamantine Voidcore,Azhiccaran Parapodia,bYxwp72j8kNrz4BT,32
54,Rosswl,Warlock,Destruction,Diabolist,13021041.353867,272139,729,Tarren Mill,Pure,Diamantine Voidcore,Azhiccaran Parapodia,nVxHhTNYz697pR3t,33
55,Dutath,Mage,Fire,Spellslinger,13005802.935244,287063,729,Draenor,Advance,Azhiccaran Parapodia,Diamantine Voidcore,qThyjMDfZ6vQ7c1r,36
56,Longbonk,Warlock,Destruction,Diabolist,12988768.046399,369492,729,Tarren Mill,Advance,Azhiccaran Parapodia,Diamantine Voidcore,p629t3yGqMX7LwPg,44
57,Mimmey,Warlock,Destruction,Diabolist,12986393.2064,291333,729,Antonidas,Veneration,Diamantine Voidcore,Azhiccaran Parapodia,HK7wTnbqQYBWzxXg,1
58,Dëêpâtrâktør,Hunter,Marksmanship,Dark Ranger,12969871.802727,300295,729,Ragnaros,Unnecessary Flame,Astral Antenna,Unyielding Netherprism,LjYZXQAt2w48MKcx,34
59,Leowtf,Warlock,Destruction,Diabolist,12968397.270569,333989,727,Kazzak,Crimson Guards,Astral Antenna,Diamantine Voidcore,p7LcTRD9Pqkw3BNz,30
60,Aprikano,Warlock,Destruction,Diabolist,12965704.798251,282207,729,Zirkel des Cenarius,Schwingen des Phoenix,Azhiccaran Parapodia,Diamantine Voidcore,QvtmXhgHFnrcBkdb,32
61,Scorpylock,Warlock,Destruction,Diabolist,12965447.202639,330490,729,Blackrock,baited,Diamantine Voidcore,Azhiccaran Parapodia,JMRv2HYtTrkg6Qbj,22
62,Скверновичок,Warlock,Destruction,Diabolist,12952107.830022,329667,729,Гордунни,Гнев Анархии,Azhiccaran Parapodia,Diamantine Voidcore,THmgLQKYhXxVpCc7,28
63,Майкиварлок,Warlock,Destruction,Diabolist,12945986.901254,304762,729,Ревущий фьорд,Гнев Анархии,Astral Antenna,Diamantine Voidcore,R9VZh84vbczGfkmF,34
64,Nífg,Warlock,Destruction,Diabolist,12942779.595897,313633,729,Stormreaver,Kultzipuppelit,Diamantine Voidcore,Azhiccaran Parapodia,1yfva9jwVBrpqXxH,52
65,Fisko,Warlock,Destruction,Diabolist,12939749.937944,342435,729,Draenor,Проксима,Diamantine Voidcore,Azhiccaran Parapodia,bYvTjZLAFpc8RDhm,41
66,Acidaddict,Warlock,Destruction,Diabolist,12936881.559694,376561,729,Stormscale,WatchYourFeet,Astral Antenna,Azhiccaran Parapodia,nYN3Gq7TwLWd6Zxk,31
67,Elejulego,Shaman,Elemental,,12931253.527357,244163,729,Argent Dawn,one last e-date,Araz's Ritual Forge,Diamantine Voidcore,gJfRWpvKhjP4GT7q,53
68,Kuzo,Mage,Fire,Spellslinger,12929029.855863,312133,729,Magtheridon,Foundation,Azhiccaran Parapodia,Diamantine Voidcore,RdhWf7pzND9AXQYB,19
69,Mythlockfive,Warlock,Destruction,Diabolist,12926741.887728,308021,728,Drak'thul,Exposed,Diamantine Voidcore,Astral Antenna,HJLNV14ZGh8FgT37,29
70,Seyrox,Warlock,Destruction,Diabolist,12921523.694543,282449,729,Kazzak,Indecisive,Azhiccaran Parapodia,Diamantine Voidcore,M3Fmr1jJHgVQYhTK,28
71,Рахманинофф,Warlock,Destruction,Diabolist,12917580.264623,324159,729,Ревущий фьорд,Гнев Анархии,Diamantine Voidcore,Azhiccaran Parapodia,HyrFTakNDW971cKz,33
72,Biroskaa,Warlock,Destruction,Diabolist,12914788.405133,292526,729,Ragnaros,Solid Lads,Diamantine Voidcore,Azhiccaran Parapodia,9TQPH2NLxJYpay3r,32
73,Firekatseven,Warlock,Destruction,Diabolist,12913614.744907,319256,728,Twisting Nether,Method,Azhiccaran Parapodia,Diamantine Voidcore,hfzMxFgQJLvKtkwW,30
74,Hannilock,Warlock,Destruction,Diabolist,12908773.507782,283789,729,Draenor,Ascendance,Diamantine Voidcore,Azhiccaran Parapodia,7Vt3LwNdm2bQpYRX,34
75,Рокетвл,Warlock,Destruction,Diabolist,12901330.413905,369022,729,Ревущий фьорд,Без Лжи,Diamantine Voidcore,Azhiccaran Parapodia,tBZRqFTJ1cp8KbhQ,4
76,Nantis,Warlock,Destruction,Diabolist,12901101.721027,371290,729,Tarren Mill,,Diamantine Voidcore,Astral Antenna,Yw6Bh43ZtPzgNr7K,22
77,Junibacken,Warlock,Destruction,Diabolist,12897414.800173,302037,729,Tarren Mill,Well Named guild,Azhiccaran Parapodia,Diamantine Voidcore,KRpw8McBWnQ6J2hd,38
78,Paithy,Warlock,Destruction,Diabolist,12884848.021697,306399,729,Hyjal,Wisp,Azhiccaran Parapodia,Diamantine Voidcore,86mxMRf4FQqKWDzt,30
79,Шаттомм,Warlock,Destruction,Diabolist,12867375.961429,299294,729,Ревущий фьорд,Гнев Анархии,Diamantine Voidcore,Azhiccaran Parapodia,X1n23j4qJ9kVTbcy,31
80,Bonklong,Warlock,Destruction,Diabolist,12866221.404879,353041,729,Tarren Mill,Advance,Azhiccaran Parapodia,Diamantine Voidcore,prv9zjf3PQNGxWBd,32
81,Tarrour,Warlock,Destruction,Diabolist,12837093.955959,289955,729,Ragnaros,Low Expectations,Astral Antenna,Diamantine Voidcore,P9NDhH2yncwFpQtm,53
82,Steezkafirst,Warlock,Destruction,Diabolist,12835194.321689,285120,728,Silvermoon,Санаторий,Diamantine Voidcore,Azhiccaran Parapodia,2zBNDWbn6h73HK8d,35
83,Recountonly,Warlock,Destruction,Diabolist,12835013.72809,293413,729,Ravencrest,Dodge breath res me,Azhiccaran Parapodia,Diamantine Voidcore,48hNDdfygCY6pv3q,23
84,Allshallburn,Warlock,Destruction,Diabolist,12833846.173444,321856,729,Tarren Mill,Vigor,Diamantine Voidcore,Azhiccaran Parapodia,GzyW3Y2DaJ7p9Pd6,41
85,Decowl,Warlock,Destruction,Diabolist,12831686.503702,302683,729,Tarren Mill,Unnecessary Flame,Astral Antenna,Diamantine Voidcore,VFXBjdRZ1cNaJ3wm,26
86,Juicedlock,Warlock,Destruction,Diabolist,12824759.645823,344009,729,Twisting Nether,Die Fackaduus,Diamantine Voidcore,Azhiccaran Parapodia,da4vxPn6gZzGYNqt,32
87,Neithyo,Mage,Fire,Spellslinger,12806140.91673,346907,729,Stormreaver,Nefastus,Diamantine Voidcore,Azhiccaran Parapodia,Fx9yt2TMLpgNRrXH,37
88,Beyõnd,Hunter,Marksmanship,Dark Ranger,12804761.307437,305728,729,Hyjal,Zênith,Astral Antenna,Unyielding Netherprism,Nk7Yv9XnKDHVJwz2,32
89,Imahottie,Mage,Fire,Spellslinger,12802107.692822,328787,729,Drak'thul,Exposed,Diamantine Voidcore,Azhiccaran Parapodia,aYhpjL4WvKGcn83y,30
90,Stevejebs,Warlock,Destruction,Diabolist,12796661.761013,322553,729,Kazzak,Гнев Анархии,Diamantine Voidcore,Azhiccaran Parapodia,KLbZgxB9VTn6kD12,33
91,Araviz,DeathKnight,Frost,Rider of the Apocalypse,12789501.491258,291700,729,Kazzak,Amorphic,Unyielding Netherprism,Astral Antenna,LWMKXkbDQyafhv61,33
92,Lucasmagi,Mage,Fire,Spellslinger,12789346.878111,283258,729,Ragnaros,Sabotage,Diamantine Voidcore,Azhiccaran Parapodia,8LpaqrHdzRmbwTnf,14
93,Физошреник,Hunter,Marksmanship,Dark Ranger,12787350.777026,314211,729,Ревущий фьорд,,Unyielding Netherprism,Astral Antenna,ARjKyhzMGpfYnv2g,31
94,Anonymous,Hunter,Marksmanship,Dark Ranger,12784048.866334,376169,728,,,Unyielding Netherprism,Astral Antenna,a:qrDnMdzmNw67HvaF,1
95,Thetoto,Warlock,Destruction,Diabolist,12781526.641679,387926,729,Kazzak,Opposite,Azhiccaran Parapodia,Diamantine Voidcore,xKk6TdGJ9AaPFnBY,29
96,Keane,DeathKnight,Frost,Rider of the Apocalypse,12772960.497431,331624,729,Ravencrest,CyaThursday,Cursed Stone Idol,Astral Antenna,WFQwXKapybMZvk4V,33
97,Dbology,Warlock,Destruction,Diabolist,12761228.179276,440281,729,Dentarg,V I T A L I T Y,Azhiccaran Parapodia,Diamantine Voidcore,PzR2aKdBg4HY3qQm,37
98,Cotti,Druid,Balance,Druid of the Claw,12759900.9769,249053,729,Tarren Mill,Hatewatching,Diamantine Voidcore,Azhiccaran Parapodia,63PBXK9bWNTg2Gkd,40
99,Mörylöck,Warlock,Destruction,Diabolist,12758361.942623,378828,729,Kazzak,,Araz's Ritual Forge,Diamantine Voidcore,zCD1wFVn9hHZjvRt,105
100,Anonymous,Warlock,Destruction,Diabolist,12755984.612518,370301,727,,,Astral Antenna,Diamantine Voidcore,a:Q4k6jthmAyaFcVCb,38
